,Unnamed: 0,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
9999,9999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_B178,when using more than one traction unit this function shall be disabled in all but the leading traction unit,PURE_B145,9999,9999,0,9999,9999
9999,9999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_B126,automatic transfer to shunting may be from full supervision operation and partial supervision operation status at any speed lower than or equal to the supervised shunting speed based on trackside information,PURE_B168,9999,9999,0,9999,9999
9999,9999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_B152,the trainborne equipment shall remain in full supervision until the trainborne equipment is not active any longer when shunting is selected or when partial supervision information is received,PURE_B163,9999,9999,0,9999,9999
9999,9999,it shall be possible to implement one or more of the etcs application levels on a line,PURE_B147,train data may be entered automatically from a railway management system or from train memory,PURE_B056,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,if the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,PURE_B095,9999,9999,0,9999,9999
9999,9999,transferring to full supervision shall occur automatically when a movement authority and all other necessary information is received through track-to-train transmission,PURE_B171,the trainborne equipment shall apply the emergency brake after a distance defined by a national value is travelled by the train,PURE_B048,9999,9999,0,9999,9999
9999,9999,train data may be entered automatically from a railway management system or from train memory,PURE_B056,visual and acoustic warnings to the driver about possible intervention from etcs shall be given to enable the driver to react and avoid intervention,PURE_B158,9999,9999,0,9999,9999
9999,9999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_B006,it shall be possible to order a train trip when passing a stop signal,PURE_B117,9999,9999,0,9999,9999
9999,9999,default values shall be harmonised values permanently stored in all ertms/etcs on board equipment,PURE_B179,the ceiling speed level for the movement authority shall be defined as data national value,PURE_B053,9999,9999,0,9999,9999
9999,9999,the etcs trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data,PURE_B021,it shall be possible to command an immediate train stop,PURE_B089,9999,9999,0,9999,9999
9999,9999,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,the train trip function,PURE_B081,9999,9999,0,9999,9999
9999,9999,exit from shunting shall take place when the driver selects exit from shunting,PURE_B183,the train trip function,PURE_B081,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,the train trip function,PURE_B081,9999,9999,0,9999,9999
9999,9999,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_B160,the train trip function,PURE_B081,9999,9999,0,9999,9999
9999,9999,full supervision shall provide supervision of speed and distance,PURE_B153,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_B079,9999,9999,0,9999,9999
9999,9999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_B114,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_B114,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,the change of driver identification during a journey or a train running number shall be possible,PURE_B151,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,the change of driver identification during a journey or a train running number shall be possible,PURE_B151,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,9999,9999,0,9999,9999
9999,9999,the target distance shall not be shown on the dmi unless selected by the driver,PURE_B039,a train shall be supervised to its static and dynamic train speed profiles,PURE_B122,9999,9999,1,9999,9999
9999,9999,based on all relevant data the etcs shall calculate an emergency braking curve and a service braking curve,PURE_B172,each railway shall have the possibility of allowing a different release speed for every signal,PURE_B174,9999,9999,0,9999,9999
