,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,for transitions to and from national operation (stm) the etcs shall request an acknowledgement by the driver,PURE_M116,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,the co-operative revocation of the ma shall be possible to a new target location proposed from rbc,PURE_M084,99999,99999,99999,0,99999
99999,99999,99999,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_M186,the train shall be able to automatically pass from one rbc area to another without driver intervention,PURE_M118,99999,99999,99999,0,99999
99999,99999,99999,if track data at least to the location where the relevant movement authority ends are not available on-board the movement authority shall be rejected,PURE_M067,if supervised by an rbc it shall be possible to command an emergency stop to all trains in a particular area or to a specific train,PURE_M132,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,99999,99999,99999,0,99999
99999,99999,99999,at start up the on board equipment shall perform an automatic self-test,PURE_M158,the information regarding lowering and raising of the pantograph and opening/closing of the circuit breaker shall be provided separately and in combinations,PURE_M119,99999,99999,99999,3,99999
99999,99999,99999,etcs is required to be functional to a maximum train speed of 500 km/h,PURE_M127,train data may be entered automatically from a railway management system or from train memory,PURE_M043,99999,99999,99999,0,99999
99999,99999,99999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,standardised output interfaces shall enable transmission of information recorded to other media for investigation,PURE_M186,99999,99999,99999,0,99999
99999,99999,99999,if an etcs equipped train passes a level transition to one or more levels for which it is not equipped etcs shall initiate a brake application,PURE_M159,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,transitions which occur while the train is stationary shall be initiated automatically or manually as appropriate,PURE_M103,the retention period for the recorded data will be different and two levels are foreseen,PURE_M146,99999,99999,99999,0,99999
99999,99999,99999,if the supervision is performed by a rbc it shall be possible to prevent movements of a traction unit in its area if not authorised by the rbc,PURE_M056,each railway shall have the possibility of allowing a different release speed for every signal,PURE_M177,99999,99999,99999,0,99999
99999,99999,99999,following successful completion of train data entry the driver shall be able to perform shunting movements or train movements,PURE_M085,if decided by a national value the driver may release the etcs emergency brake when the actual speed is below the permitted speed,PURE_M036,99999,99999,99999,0,99999
99999,99999,99999,any transition which occurs while the train is moving shall in principle occur automatically,PURE_M088,if acknowledgement is specified the driver shall acknowledge transfer from full supervision to partial supervision within 5 seconds,PURE_M136,99999,99999,99999,0,99999
99999,99999,99999,the current operational status shall be indicated to the driver on the dmi,PURE_M001,a train shall be supervised to its static and dynamic train speed profiles,PURE_M154,99999,99999,99999,4,99999
99999,99999,99999,the change of driver identification during a journey or a train running number shall be possible,PURE_M125,exit from shunting shall take place when the driver selects exit from shunting,PURE_M171,99999,99999,99999,0,99999
